n,p,k,temperature,humidity,ph,rainfall,npk_total,n_to_p_ratio,n_to_k_ratio,p_to_k_ratio,npk_balance,moisture_index,gdd_proxy,is_low_rainfall,is_high_rainfall,is_very_high_rainfall,is_cool,is_hot,is_very_hot,ph_deviation,is_acidic,is_alkaline,is_very_acidic,is_very_alkaline,ph_deviation_squared,ph_n_interaction,ph_p_interaction,annual_rainfall,yield,label
81,53,42,23.67575393,81.03569343,5.17782304,233.7034975,176,1.528301886792453,1.9285714285714286,1.2619047619047619,0.7613636233858474,189.38324976928772,19.185811371955975,1,0,0,0,0,0,1.3221769600000002,1,0,1,0,1.748151913554842,419.40366624,274.42462112,1668.5771332937343,2.218494541018379,rice
91,50,40,20.82477109,84.1341879,6.462391607000001,230.22422230000004,181,1.82,2.275,1.25,1.016574568786057,193.69727978119573,17.520752038605476,1,0,0,0,0,0,0.037608392999999296,1,0,0,0,0.001414391224042396,588.0776362370001,323.11958035000004,1668.5771332937343,2.218494541018379,rice
93,53,38,26.92995077,81.91411159,7.069172227,290.67937830000005,184,1.7547169811320755,2.4473684210526314,1.394736842105263,1.0326086788161628,238.1074303097803,22.059429924869868,1,0,0,0,0,0,0.5691722270000001,0,0,0,0,0.3239570239881397,657.433017111,374.666128031,1668.5771332937343,2.218494541018379,rice
90,44,38,23.83509503,83.88387074,7.473134377,241.20135130000003,172,2.0454545454545454,2.3684210526315788,1.1578947368421053,1.1395348638453222,202.32902974762536,19.99380030572137,1,0,0,0,0,0,0.973134377,0,0,0,0,0.9469905156991782,672.58209393,328.817912588,1668.5771332937343,2.218494541018379,rice
81,45,35,26.52872817,80.12267476,6.158376967000001,218.9163567,161,1.8,2.3142857142857145,1.2857142857142858,1.018633521391922,175.40164047518243,21.2555265896136,1,0,0,0,0,0,0.3416230329999994,1,0,0,0,0.11670629667611869,498.82853432700006,277.126963515,1668.5771332937343,2.218494541018379,rice
78,40,38,26.46428311,83.85642678,7.549873681,248.2256491,156,1.95,2.0526315789473686,1.0526315789473684,0.9999999807692311,208.15315968672124,22.192002188989058,1,0,0,0,0,0,1.0498736810000002,0,1,0,0,1.1022347460564903,588.8901471180001,301.99494724,1668.5771332937343,2.218494541018379,rice
60,51,36,22.69657794,82.81088865,6.028321557999999,256.9964761,147,1.1764705882352942,1.6666666666666667,1.4166666666666667,0.5306122340691382,212.82106565759483,18.79523788525386,1,0,0,0,0,0,0.47167844200000086,1,0,0,0,0.22248055264754818,361.69929347999994,307.44439945799996,1668.5771332937343,2.218494541018379,rice
88,46,42,22.68319059,83.46358271,6.604993475,194.2651719,176,1.9130434782608696,2.0952380952380953,1.0952380952380953,0.9999999829545458,162.14067242548018,18.932203539351583,1,0,0,0,0,0,0.10499347499999967,0,0,0,0,0.011023629792575556,581.2394257999999,303.82969985,1668.5771332937343,2.218494541018379,rice
93,47,37,21.53346343,82.14004101,6.500343222000001,295.9248796,177,1.9787234042553192,2.5135135135135136,1.2702702702702702,1.1525423533467398,243.07281746223316,17.687595692275355,1,0,0,0,0,0,0.000343222000000587,0,0,0,0,1.1780134128440295e-07,604.531919646,305.51613143400004,1668.5771332937343,2.218494541018379,rice
60,55,45,21.40865769,83.32931909999998,5.935745417000001,287.5766935000001,160,1.0909090909090908,1.3333333333333333,1.2222222222222223,0.31249999414062507,239.63570058384397,17.839688681526784,1,0,0,0,0,0,0.5642545829999994,1,0,0,0,0.31838323443650324,356.14472502,326.465997935,1668.5771332937343,2.218494541018379,rice
78,35,44,26.54348085,84.67353597,7.072655622,183.6222657,157,2.2285714285714286,1.7727272727272727,0.7954545454545454,0.9808917010020695,155.4794651964185,22.475303805214814,1,0,0,0,0,0,0.5726556220000001,0,0,0,0,0.327934461408207,551.667138516,247.54294677000001,1668.5771332937343,2.218494541018379,rice
65,37,40,23.35905428,83.59512273,5.333322606,188.413665,142,1.7567567567567568,1.625,0.925,0.7464788574687566,157.50463449684108,19.527030093933316,1,0,0,0,0,0,1.1666773939999997,1,0,1,0,1.3611361416706305,346.66596939000004,197.33293642200002,1668.5771332937343,2.218494541018379,rice
71,54,16,22.61359953,63.69070564,5.7499144210000015,87.75953857,141,1.3148148148148149,4.4375,3.375,1.3191489081032148,55.894669381640966,14.402761111260723,1,0,0,0,0,0,0.7500855789999985,1,0,0,0,0.562628375823763,408.2439238910001,310.4953787340001,1408.8204284426668,3.4272159774543587,maize
61,44,17,26.10018422,71.57476937,6.931756557999999,102.2662445,122,1.3863636363636365,3.588235294117647,2.588235294117647,1.1639343976081709,73.19682864423531,18.681146660610132,1,0,0,0,0,0,0.4317565579999991,0,0,0,0,0.18641372537600662,422.83715003799995,304.997288552,1408.8204284426668,3.4272159774543587,maize
80,43,16,23.55882094,71.59351368,6.657964753,66.71995467,139,1.8604651162790697,5.0,2.6875,1.4532373787071071,47.76715987395625,16.866587692525606,1,0,0,0,0,0,0.1579647529999999,0,0,0,0,0.024952863190350977,532.63718024,286.292484379,1408.8204284426668,3.4272159774543587,maize
73,58,21,19.97215954,57.68272924,6.596060648,60.65171481,152,1.2586206896551724,3.4761904761904763,2.761904761904762,1.171052608466067,34.98556443326928,11.520486710839029,1,0,0,0,0,0,0.09606064799999992,0,0,0,0,0.009227648094179888,481.51242730399997,382.571517584,1408.8204284426668,3.4272159774543587,maize
61,38,20,18.47891261,62.69503871,5.970458434,65.43835393,119,1.605263157894737,3.05,1.9,1.075630224984112,41.026601327600304,11.58536141402657,1,0,0,0,0,0,0.5295415659999998,1,0,0,0,0.28041427012173215,364.197964474,226.877420492,1408.8204284426668,3.4272159774543587,maize
68,41,16,21.77689322,57.80840636,6.158830619,102.0861694,125,1.6585365853658536,4.25,2.5625,1.2639999696640007,59.01438764410997,12.588874925200889,1,0,0,0,0,0,0.34116938100000027,1,0,0,0,0.11639654653192334,418.800482092,252.512055379,1408.8204284426668,3.4272159774543587,maize
93,41,17,25.6217169,66.50415474,6.047906679,105.4654703,151,2.268292682926829,5.470588235294118,2.411764705882353,1.6953642047278636,70.13891956558075,17.03950625422073,1,0,0,0,0,0,0.45209332100000044,1,0,0,0,0.20438837089280942,562.455321147,247.96417383899998,1408.8204284426668,3.4272159774543587,maize
89,60,19,25.19192419,66.69029010000001,5.913664501,78.06639649,168,1.4833333333333334,4.684210526315789,3.1578947368421053,1.3214285478316332,52.062706289797234,16.80056732408308,1,0,0,0,0,0,0.5863354989999996,1,0,0,0,0.3437893173875785,526.316140589,354.81987006,1408.8204284426668,3.4272159774543587,maize
76,44,17,20.41683147,62.55424820000001,5.855442401,65.27798457,137,1.7272727272727273,4.470588235294118,2.588235294117647,1.3284671241941506,40.83415248787551,12.771595432319511,1,0,0,0,0,0,0.6445575989999996,1,0,0,0,0.41545449842864435,445.013622476,257.63946564400004,1408.8204284426668,3.4272159774543587,maize
67,60,25,24.92162194,66.78627406,5.750254943,109.2162279,152,1.1166666666666667,2.68,2.4,1.0131578747403052,72.94144928328818,16.644222729045488,1,0,0,0,0,0,0.7497450570000002,1,0,0,0,0.5621176504959335,385.267081181,345.01529658,1408.8204284426668,3.4272159774543587,maize
70,44,19,23.31689124,73.4541537,5.852607099,94.29712821,133,1.5909090909090908,3.6842105263157894,2.3157894736842106,1.1578947107241795,69.26515749005947,17.127225129491435,1,0,0,0,0,0,0.6473929009999999,1,0,0,0,0.4191175682651957,409.68249693,257.514712356,1408.8204284426668,3.4272159774543587,maize
90,49,21,24.84016732,68.3584573,6.4725232870000005,74.05474936,160,1.836734693877551,4.285714285714286,2.3333333333333335,1.3749999742187506,50.62268421987762,16.980355170690753,1,0,0,0,0,0,0.027476712999999542,1,0,0,0,0.0007549697572843438,582.52709583,317.153641063,1408.8204284426668,3.4272159774543587,maize
62,52,16,22.27526694,58.84015925,6.9670577620000005,63.87020584,130,1.1923076923076923,3.875,3.25,1.2615384324260361,37.5813308295588,13.106802540858602,1,0,0,0,0,0,0.4670577620000005,0,0,0,0,0.2181429530444491,431.95758124400004,362.287003624,1408.8204284426668,3.4272159774543587,maize
92,44,16,18.87751445,65.76816093,6.082973754,94.76189431,152,2.090909090909091,5.75,2.75,1.6315789151662057,62.32315515011731,12.415394083060004,1,0,0,0,0,0,0.4170262459999998,1,0,0,0,0.17391088985285236,559.633585368,267.650845176,1408.8204284426668,3.4272159774543587,maize
66,54,21,25.19008683,60.200168700000006,5.919045532,72.12375573,141,1.2222222222222223,3.142857142857143,2.5714285714285716,1.1063829551833415,43.418622622235915,15.16447476733648,1,0,0,0,0,0,0.5809544679999998,1,0,0,0,0.3375080938891628,390.65700511200004,319.628458728,1408.8204284426668,3.4272159774543587,maize
63,58,22,18.25405352,55.28220433,6.204747652999999,63.72358154,143,1.0862068965517242,2.8636363636363638,2.6363636363636362,1.0769230543302857,35.227800553336955,10.091243165433957,1,0,0,0,0,0,0.2952523470000008,1,0,0,0,0.08717394840900888,390.8991021389999,359.87536387399996,1408.8204284426668,3.4272159774543587,maize
70,47,17,24.612911800000006,70.4162444,6.600827017,104.1626147,134,1.4893617021276595,4.117647058823529,2.764705882352941,1.2388059424147926,73.34740134058232,17.33148812704444,1,0,0,0,0,0,0.1008270170000003,0,0,0,0,0.01016608735711835,462.05789119,310.238869799,1408.8204284426668,3.4272159774543587,maize
61,41,17,25.1420613,65.26185135,6.021902237000001,76.68456006,119,1.4878048780487805,3.588235294117647,2.411764705882353,1.1428571140456192,50.04576359475867,16.408174671931878,1,0,0,0,0,0,0.4780977629999992,1,0,0,0,0.22857747098560338,367.33603645700003,246.89799171700002,1408.8204284426668,3.4272159774543587,maize
66,53,19,23.09348056,60.11593810000001,6.033550195,65.49730729,138,1.2452830188679245,3.473684210526316,2.789473684210526,1.1739130179584127,39.37432070762319,13.882862478585135,1,0,0,0,0,0,0.4664498049999999,1,0,0,0,0.2175754205845379,398.21431287,319.778160335,1408.8204284426668,3.4272159774543587,maize
74,55,19,18.05033737,62.89366992,6.28886807,84.23613484,148,1.3454545454545455,3.8947368421052633,2.8947368421052633,1.2297297048027762,52.97919659963573,11.35251960493421,1,0,0,0,0,0,0.21113192999999963,1,0,0,0,0.044576691865524744,465.37623718000003,345.88774385,1408.8204284426668,3.4272159774543587,maize
77,57,21,24.9321581,73.80435276,6.550563822999999,79.74078719,155,1.3508771929824561,3.6666666666666665,2.7142857142857144,1.1870967512174824,58.8521718713085,18.401017914804914,1,0,0,0,0,0,0.050563822999999175,0,0,0,0,0.002556700196375246,504.39341437099995,373.382137911,1408.8204284426668,3.4272159774543587,maize
99,50,15,18.14710054,71.09445342,5.573286437,88.07753741,164,1.98,6.6,3.3333333333333335,1.6219511898423562,62.61824380743552,12.901581940490868,1,0,0,0,0,0,0.9267135629999999,1,0,0,0,0.8587980278481547,551.7553572630001,278.66432185,1408.8204284426668,3.4272159774543587,maize
74,56,22,18.28362235,66.65952796,6.829199275,80.97573281,152,1.3214285714285714,3.3636363636363638,2.5454545454545454,1.1315789250346266,53.97804125329685,12.187776352499062,1,0,0,0,0,0,0.3291992749999997,0,0,0,0,0.10837216266052542,505.36074635,382.4351594,1408.8204284426668,3.4272159774543587,maize
83,45,21,18.83344471,58.75082029,5.716222912,79.75328959999999,149,1.8444444444444446,3.9523809523809526,2.142857142857143,1.3422818521688218,46.855711848259254,11.064803255988611,1,0,0,0,0,0,0.7837770879999999,1,0,0,0,0.6143065236737596,474.446501696,257.23003104000003,1408.8204284426668,3.4272159774543587,maize
100,48,16,25.71895816,67.22190688,5.54990242,74.51490791,164,2.0833333333333335,6.25,3.0,1.6585365550267703,50.09034200697796,17.28877410482136,1,0,0,0,0,0,0.9500975800000004,1,0,0,0,0.9026854115218572,554.990242,266.39531616,1408.8204284426668,3.4272159774543587,maize
79,51,16,25.33797709,68.49835977,6.586244581,96.46380213,146,1.5490196078431373,4.9375,3.1875,1.3424657258397457,66.07612223082832,17.356098705548376,1,0,0,0,0,0,0.08624458099999988,0,0,0,0,0.0074381277518655396,520.313321899,335.898473631,1408.8204284426668,3.4272159774543587,maize
94,39,18,23.89114571,57.48775781,5.893093135,102.8301942,151,2.41025641025641,5.222222222222222,2.1666666666666665,1.735099303276173,59.11477299724866,13.734483983799004,1,0,0,0,0,0,0.606906865,1,0,0,0,0.36833594278412823,553.95075469,229.830632265,1408.8204284426668,3.4272159774543587,maize
75,49,15,21.53574127,71.50905983,5.918263801,102.4852929,139,1.530612244897959,5.0,3.2666666666666666,1.3525179564204757,73.28626941681175,15.400006109598301,1,0,0,0,0,0,0.5817361989999998,1,0,0,0,0.33841700522696744,443.86978507500004,289.994926249,1408.8204284426668,3.4272159774543587,maize
78,48,22,23.08974909,63.10459626,5.588650585,70.43473609,148,1.625,3.5454545454545454,2.1818181818181817,1.1621621386048215,44.44755583639101,14.570692940691526,1,0,0,0,0,0,0.9113494150000001,1,0,0,0,0.8305577562208424,435.91474562999997,268.25522808,1408.8204284426668,3.4272159774543587,maize
87,54,20,25.61707368,63.4711755,6.576418207000001,108.8303762,161,1.6111111111111112,4.35,2.7,1.2546583617144407,69.07591907521223,16.259457793397107,1,0,0,0,0,0,0.07641820700000057,0,0,0,0,0.005839742361094936,572.1483840090001,355.12658317800003,1408.8204284426668,3.4272159774543587,maize
87,35,25,21.44526922,63.1621551,6.178056304,65.88951188,147,2.4857142857142858,3.48,1.4,1.5510203765097883,41.61723568827852,13.54529420634896,1,0,0,0,0,0,0.32194369599999995,1,0,0,0,0.10364774339414039,537.490898448,216.23197064000001,1408.8204284426668,3.4272159774543587,maize
63,43,19,18.51816776,55.53128131,6.641906353,90.988051,125,1.4651162790697674,3.3157894736842106,2.263157894736842,1.0879999738880008,50.52683055929627,10.283375832263326,1,0,0,0,0,0,0.14190635300000043,0,0,0,0,0.020137413021760732,418.440100239,285.601973179,1408.8204284426668,3.4272159774543587,maize
84,57,25,22.53510514,67.99257471,6.489040367,64.40866039,166,1.4736842105263157,3.36,2.28,1.0963855223544785,43.79310653538092,15.322198198291549,1,0,0,0,0,0,0.010959632999999691,1,0,0,0,0.00012011355549468223,545.079390828,369.87530091900004,1408.8204284426668,3.4272159774543587,maize
64,35,23,23.02038334,61.89472002,5.680361037999999,63.03843397,122,1.8285714285714285,2.782608695652174,1.5217391304347827,1.1475409553883373,39.01746221072408,14.248401815823724,1,0,0,0,0,0,0.8196389620000009,1,0,0,0,0.6718080280284389,363.54310643199995,198.81263632999998,1408.8204284426668,3.4272159774543587,maize
60,46,22,24.89364635,65.61418761,6.625404347999999,87.9298085,128,1.3043478260869565,2.727272727272727,2.090909090909091,0.9687499772949226,57.69442951430372,16.333763819058916,1,0,0,0,0,0,0.1254043479999991,0,0,0,0,0.015726250497304882,397.52426087999993,304.76860000799996,1408.8204284426668,3.4272159774543587,maize
98,44,21,25.77175115,74.089114,6.524478032,107.4931917,163,2.227272727272727,4.666666666666667,2.0952380952380953,1.6073619336068357,79.64075334085153,19.09406208931981,1,0,0,0,0,0,0.024478032000000205,0,0,0,0,0.0005991740505930341,639.398847136,287.07703340800003,1408.8204284426668,3.4272159774543587,maize
75,56,18,19.39851734,62.35750641,5.696205468,60.95197486,149,1.3392857142857142,4.166666666666667,3.111111111111111,1.2751677595603808,38.008131630346085,12.096431693735461,1,0,0,0,0,0,0.8037945320000004,1,0,0,0,0.6460856496730997,427.2154101,318.98750620799996,1408.8204284426668,3.4272159774543587,maize
86,55,21,21.54156232,59.64024162,6.803931519,109.7515385,162,1.5636363636363637,4.095238095238095,2.619047619047619,1.2222221995884779,65.45608274306733,12.847439816370878,1,0,0,0,0,0,0.3039315189999998,0,0,0,0,0.09237436824164726,585.138110634,374.21623354499997,1408.8204284426668,3.4272159774543587,maize
98,35,18,23.79746068,74.82913698,6.252797547999999,91.76337172,151,2.8,5.444444444444445,1.9444444444444444,1.8940396974694103,68.66573912182538,17.80743444999884,1,0,0,0,0,0,0.24720245200000068,1,0,0,0,0.06110905227481264,612.7741597039999,218.84791417999998,1408.8204284426668,3.4272159774543587,maize
76,57,18,18.9802729,74.52600826,6.092725883,94.26249353,151,1.3333333333333333,4.222222222222222,3.1666666666666665,1.284768186395334,70.25007371424977,14.14523974922454,1,0,0,0,0,0,0.40727411700000005,1,0,0,0,0.16587220637812972,463.047167108,347.285375331,1408.8204284426668,3.4272159774543587,maize
99,56,17,24.10859207,73.13112261,6.234330356,71.07562236,172,1.7678571428571428,5.823529411764706,3.2941176470588234,1.4534883467414825,51.97840053391218,17.63088402625644,1,0,0,0,0,0,0.2656696439999999,1,0,0,0,0.0705803597430867,617.198705244,349.122499936,1408.8204284426668,3.4272159774543587,maize
60,44,23,24.7947077,70.04556743,5.722579819,76.72860067,127,1.3636363636363635,2.608695652173913,1.9130434782608696,0.9133858051956109,53.74498372040029,17.367593701074906,1,0,0,0,0,0,0.7774201810000001,1,0,0,0,0.6043821378260729,343.35478914,251.79351203599998,1408.8204284426668,3.4272159774543587,maize
74,48,17,21.63162756,60.27766379,6.430616465,69.21803098,139,1.5416666666666667,4.352941176470588,2.823529411764706,1.2661870230319348,41.72301199618244,13.03903973292178,1,0,0,0,0,0,0.06938353500000005,1,0,0,0,0.004814074929096232,475.86561841,308.66959032,1408.8204284426668,3.4272159774543587,maize
89,60,17,25.37548751,57.21025565,5.983952675,101.7004306,166,1.4833333333333334,5.235294117647059,3.5294117647058822,1.3855421436347803,58.183076343410825,14.517381276904818,1,0,0,0,0,0,0.5160473249999997,1,0,0,0,0.26630484163965534,532.571788075,359.0371605,1408.8204284426668,3.4272159774543587,maize
69,51,23,22.21738222,72.85462807,6.80163854,106.6213157,143,1.3529411764705883,3.0,2.217391304347826,1.0349650132524824,77.67856299657552,16.18639118327131,1,0,0,0,0,0,0.3016385399999999,0,0,0,0,0.09098580881333154,469.31305926,346.88356554,1408.8204284426668,3.4272159774543587,maize
96,46,22,20.58314011,69.00128641,6.499936446,66.29390357,164,2.0869565217391304,4.363636363636363,2.090909090909091,1.512195094289114,45.743646274704915,14.20263145947269,1,0,0,0,0,0,6.355399999957712e-05,1,0,0,0,4.039110915946248e-09,623.9938988160001,298.997076516,1408.8204284426668,3.4272159774543587,maize
61,60,15,24.87502824,68.74248334,6.265564338,91.26056654,136,1.0166666666666666,4.066666666666666,4.0,1.3382352645977516,62.734779749749116,17.099712143702295,1,0,0,0,0,0,0.2344356620000001,1,0,0,0,0.05496007961737829,382.19942461799997,375.93386028,1408.8204284426668,3.4272159774543587,maize
74,58,18,20.03728219,56.35606753,6.727303282,109.024141,150,1.2758620689655173,4.111111111111111,3.2222222222222223,1.2799999744000006,61.441718525962415,11.292224282173063,1,0,0,0,0,0,0.22730328200000027,0,0,0,0,0.051666782007971646,497.82044286800004,390.183590356,1408.8204284426668,3.4272159774543587,maize
74,43,23,25.95263264,61.89082199,6.325235159,99.57981207,140,1.7209302325581395,3.217391304347826,1.8695652173913044,1.1714285463265313,61.630764226220236,16.06229766894104,1,0,0,0,0,0,0.174764841,1,0,0,0,0.030542749649755282,468.067401766,271.985111837,1408.8204284426668,3.4272159774543587,maize
